MsgNum, Byte, GRIB-Version, elem, level, reference(UTC), valid(UTC), Proj(hr)
201.0, 78099183, 2, SPFH="Specific humidity [kg/kg]", 40000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
202.0, 79093525, 2, VVEL="Vertical velocity (pressure) [Pa/s]", 40000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
203.0, 79261975, 2, UGRD="u-component of wind [m/s]", 40000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
204.0, 79856344, 2, VGRD="v-component of wind [m/s]", 40000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
205.0, 80452352, 2, ABSV="Absolute vorticity [1/s]", 40000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
206.0, 80947135, 2, CLWMR="Cloud mixing ratio [kg/kg]", 40000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
207.0, 80951244, 2, CIMIXR="Cloud Ice Mixing Ratio [kg/kg]", 40000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
208.0, 80995694, 2, RWMR="Rain mixing ratio [kg/kg]", 40000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
209.0, 80996082, 2, SNMR="Snow mixing ratio [kg/kg]", 40000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
210.0, 81083594, 2, GRLE="Graupel (snow pellets) [kg/kg]", 40000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
211.0, 81089476, 2, HGT="Geopotential height [gpm]", 42500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
212.0, 81848734, 2, TMP="Temperature [K]", 42500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
213.0, 82405322, 2, RH="Relative humidity [%]", 42500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
214.0, 83120400, 2, DPT="Dew point temperature [K]", 42500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
215.0, 84064853, 2, SPFH="Specific humidity [kg/kg]", 42500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
216.0, 85122868, 2, VVEL="Vertical velocity (pressure) [Pa/s]", 42500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
217.0, 85331045, 2, UGRD="u-component of wind [m/s]", 42500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
218.0, 85926010, 2, VGRD="v-component of wind [m/s]", 42500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
219.0, 86522840, 2, ABSV="Absolute vorticity [1/s]", 42500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
220.0, 87029154, 2, CLWMR="Cloud mixing ratio [kg/kg]", 42500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
221.0, 87037635, 2, CIMIXR="Cloud Ice Mixing Ratio [kg/kg]", 42500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
222.0, 87082382, 2, RWMR="Rain mixing ratio [kg/kg]", 42500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
223.0, 87083086, 2, SNMR="Snow mixing ratio [kg/kg]", 42500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
224.0, 87186893, 2, GRLE="Graupel (snow pellets) [kg/kg]", 42500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
225.0, 87194038, 2, HGT="Geopotential height [gpm]", 45000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
226.0, 87949717, 2, TMP="Temperature [K]", 45000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
227.0, 88514215, 2, RH="Relative humidity [%]", 45000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
228.0, 89245957, 2, DPT="Dew point temperature [K]", 45000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
229.0, 90214046, 2, SPFH="Specific humidity [kg/kg]", 45000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
230.0, 91364716, 2, VVEL="Vertical velocity (pressure) [Pa/s]", 45000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
231.0, 91568338, 2, UGRD="u-component of wind [m/s]", 45000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
232.0, 92165996, 2, VGRD="v-component of wind [m/s]", 45000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
233.0, 92766951, 2, ABSV="Absolute vorticity [1/s]", 45000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
234.0, 93276913, 2, CLWMR="Cloud mixing ratio [kg/kg]", 45000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
235.0, 93290765, 2, CIMIXR="Cloud Ice Mixing Ratio [kg/kg]", 45000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
236.0, 93333957, 2, RWMR="Rain mixing ratio [kg/kg]", 45000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
237.0, 93334989, 2, SNMR="Snow mixing ratio [kg/kg]", 45000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
238.0, 93452412, 2, GRLE="Graupel (snow pellets) [kg/kg]", 45000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
239.0, 93460774, 2, HGT="Geopotential height [gpm]", 47500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
240.0, 94215291, 2, TMP="Temperature [K]", 47500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
241.0, 94777123, 2, RH="Relative humidity [%]", 47500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
242.0, 95510273, 2, DPT="Dew point temperature [K]", 47500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
243.0, 96487793, 2, SPFH="Specific humidity [kg/kg]", 47500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
244.0, 97701198, 2, VVEL="Vertical velocity (pressure) [Pa/s]", 47500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
245.0, 97914106, 2, UGRD="u-component of wind [m/s]", 47500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
246.0, 98503665, 2, VGRD="v-component of wind [m/s]", 47500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
247.0, 99103078, 2, ABSV="Absolute vorticity [1/s]", 47500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
248.0, 99606326, 2, CLWMR="Cloud mixing ratio [kg/kg]", 47500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
249.0, 99625947, 2, CIMIXR="Cloud Ice Mixing Ratio [kg/kg]", 47500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
250.0, 99665857, 2, RWMR="Rain mixing ratio [kg/kg]", 47500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
251.0, 99667529, 2, SNMR="Snow mixing ratio [kg/kg]", 47500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
252.0, 99791655, 2, GRLE="Graupel (snow pellets) [kg/kg]", 47500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
253.0, 99801668, 2, HGT="Geopotential height [gpm]", 50000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
254.0, 100556683, 2, TMP="Temperature [K]", 50000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
255.0, 101119093, 2, RH="Relative humidity [%]", 50000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
256.0, 101847538, 2, DPT="Dew point temperature [K]", 50000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
257.0, 102816720, 2, SPFH="Specific humidity [kg/kg]", 50000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
258.0, 104076464, 2, VVEL="Vertical velocity (pressure) [Pa/s]", 50000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
259.0, 104360248, 2, UGRD="u-component of wind [m/s]", 50000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
260.0, 104957091, 2, VGRD="v-component of wind [m/s]", 50000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
261.0, 105548074, 2, ABSV="Absolute vorticity [1/s]", 50000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
262.0, 106050327, 2, CLWMR="Cloud mixing ratio [kg/kg]", 50000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
263.0, 106077517, 2, CIMIXR="Cloud Ice Mixing Ratio [kg/kg]", 50000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
264.0, 106110203, 2, RWMR="Rain mixing ratio [kg/kg]", 50000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
265.0, 106111221, 2, SNMR="Snow mixing ratio [kg/kg]", 50000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
266.0, 106246422, 2, GRLE="Graupel (snow pellets) [kg/kg]", 50000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
267.0, 106258192, 2, HGT="Geopotential height [gpm]", 52500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
268.0, 107009394, 2, TMP="Temperature [K]", 52500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
269.0, 107574735, 2, RH="Relative humidity [%]", 52500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
270.0, 108313947, 2, DPT="Dew point temperature [K]", 52500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
271.0, 109310679, 2, SPFH="Specific humidity [kg/kg]", 52500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
272.0, 110645939, 2, VVEL="Vertical velocity (pressure) [Pa/s]", 52500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
273.0, 110928718, 2, UGRD="u-component of wind [m/s]", 52500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
274.0, 111529855, 2, VGRD="v-component of wind [m/s]", 52500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
275.0, 112122899, 2, ABSV="Absolute vorticity [1/s]", 52500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
276.0, 112619988, 2, CLWMR="Cloud mixing ratio [kg/kg]", 52500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
277.0, 112650041, 2, CIMIXR="Cloud Ice Mixing Ratio [kg/kg]", 52500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
278.0, 112675652, 2, RWMR="Rain mixing ratio [kg/kg]", 52500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
279.0, 112677070, 2, SNMR="Snow mixing ratio [kg/kg]", 52500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
280.0, 112827735, 2, GRLE="Graupel (snow pellets) [kg/kg]", 52500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
281.0, 112841621, 2, HGT="Geopotential height [gpm]", 55000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
282.0, 113594956, 2, TMP="Temperature [K]", 55000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
283.0, 114155828, 2, RH="Relative humidity [%]", 55000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
284.0, 114893894, 2, DPT="Dew point temperature [K]", 55000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
285.0, 115882832, 2, SPFH="Specific humidity [kg/kg]", 55000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
286.0, 117259024, 2, VVEL="Vertical velocity (pressure) [Pa/s]", 55000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
287.0, 117544342, 2, UGRD="u-component of wind [m/s]", 55000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
288.0, 118144990, 2, VGRD="v-component of wind [m/s]", 55000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
289.0, 118736806, 2, ABSV="Absolute vorticity [1/s]", 55000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
290.0, 119231465, 2, CLWMR="Cloud mixing ratio [kg/kg]", 55000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
291.0, 119267830, 2, CIMIXR="Cloud Ice Mixing Ratio [kg/kg]", 55000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
292.0, 119288095, 2, RWMR="Rain mixing ratio [kg/kg]", 55000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
293.0, 119290450, 2, SNMR="Snow mixing ratio [kg/kg]", 55000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
294.0, 119450117, 2, GRLE="Graupel (snow pellets) [kg/kg]", 55000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
295.0, 119466885, 2, HGT="Geopotential height [gpm]", 57500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
296.0, 120204854, 2, TMP="Temperature [K]", 57500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
297.0, 120767395, 2, RH="Relative humidity [%]", 57500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
298.0, 121516231, 2, DPT="Dew point temperature [K]", 57500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
299.0, 122526948, 2, SPFH="Specific humidity [kg/kg]", 57500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
300.0, 123975288, 2, VVEL="Vertical velocity (pressure) [Pa/s]", 57500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
301.0, 124250916, 2, UGRD="u-component of wind [m/s]", 57500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
302.0, 124848148, 2, VGRD="v-component of wind [m/s]", 57500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
303.0, 125442275, 2, ABSV="Absolute vorticity [1/s]", 57500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
304.0, 125941975, 2, CLWMR="Cloud mixing ratio [kg/kg]", 57500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
305.0, 125982582, 2, CIMIXR="Cloud Ice Mixing Ratio [kg/kg]", 57500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
306.0, 125997727, 2, RWMR="Rain mixing ratio [kg/kg]", 57500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
307.0, 126001347, 2, SNMR="Snow mixing ratio [kg/kg]", 57500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
308.0, 126179425, 2, GRLE="Graupel (snow pellets) [kg/kg]", 57500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
309.0, 126199249, 2, HGT="Geopotential height [gpm]", 60000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
310.0, 126936766, 2, TMP="Temperature [K]", 60000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
311.0, 127495903, 2, RH="Relative humidity [%]", 60000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
312.0, 128249000, 2, DPT="Dew point temperature [K]", 60000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
313.0, 129256077, 2, SPFH="Specific humidity [kg/kg]", 60000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
314.0, 130744767, 2, VVEL="Vertical velocity (pressure) [Pa/s]", 60000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
315.0, 131067978, 2, UGRD="u-component of wind [m/s]", 60000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
316.0, 131673421, 2, VGRD="v-component of wind [m/s]", 60000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
317.0, 132270036, 2, ABSV="Absolute vorticity [1/s]", 60000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
318.0, 132765368, 2, CLWMR="Cloud mixing ratio [kg/kg]", 60000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
319.0, 132809561, 2, CIMIXR="Cloud Ice Mixing Ratio [kg/kg]", 60000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
320.0, 132823170, 2, RWMR="Rain mixing ratio [kg/kg]", 60000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
321.0, 132829801, 2, SNMR="Snow mixing ratio [kg/kg]", 60000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
322.0, 133014175, 2, GRLE="Graupel (snow pellets) [kg/kg]", 60000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
323.0, 133036825, 2, HGT="Geopotential height [gpm]", 62500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
324.0, 133771957, 2, TMP="Temperature [K]", 62500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
325.0, 134334142, 2, RH="Relative humidity [%]", 62500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
326.0, 135099110, 2, DPT="Dew point temperature [K]", 62500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
327.0, 136122040, 2, SPFH="Specific humidity [kg/kg]", 62500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
328.0, 137691083, 2, VVEL="Vertical velocity (pressure) [Pa/s]", 62500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
329.0, 138014973, 2, UGRD="u-component of wind [m/s]", 62500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
330.0, 138625172, 2, VGRD="v-component of wind [m/s]", 62500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
331.0, 139226401, 2, ABSV="Absolute vorticity [1/s]", 62500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
332.0, 139730910, 2, CLWMR="Cloud mixing ratio [kg/kg]", 62500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
333.0, 139782754, 2, CIMIXR="Cloud Ice Mixing Ratio [kg/kg]", 62500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
334.0, 139823474, 2, RWMR="Rain mixing ratio [kg/kg]", 62500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
335.0, 139837150, 2, SNMR="Snow mixing ratio [kg/kg]", 62500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
336.0, 140030217, 2, GRLE="Graupel (snow pellets) [kg/kg]", 62500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
337.0, 140054475, 2, HGT="Geopotential height [gpm]", 65000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
338.0, 140789689, 2, TMP="Temperature [K]", 65000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
339.0, 141344591, 2, RH="Relative humidity [%]", 65000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
340.0, 142113786, 2, DPT="Dew point temperature [K]", 65000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
341.0, 143140577, 2, SPFH="Specific humidity [kg/kg]", 65000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
342.0, 144752030, 2, VVEL="Vertical velocity (pressure) [Pa/s]", 65000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
343.0, 145070405, 2, UGRD="u-component of wind [m/s]", 65000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
344.0, 145682692, 2, VGRD="v-component of wind [m/s]", 65000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
345.0, 146285612, 2, ABSV="Absolute vorticity [1/s]", 65000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
346.0, 146789810, 2, CLWMR="Cloud mixing ratio [kg/kg]", 65000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
347.0, 146847197, 2, CIMIXR="Cloud Ice Mixing Ratio [kg/kg]", 65000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
348.0, 146858663, 2, RWMR="Rain mixing ratio [kg/kg]", 65000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
349.0, 146880999, 2, SNMR="Snow mixing ratio [kg/kg]", 65000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
350.0, 147074911, 2, GRLE="Graupel (snow pellets) [kg/kg]", 65000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
351.0, 147099824, 2, HGT="Geopotential height [gpm]", 67500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
352.0, 147833844, 2, TMP="Temperature [K]", 67500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
353.0, 148391667, 2, RH="Relative humidity [%]", 67500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
354.0, 149169991, 2, DPT="Dew point temperature [K]", 67500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
355.0, 150213036, 2, SPFH="Specific humidity [kg/kg]", 67500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
356.0, 151197145, 2, VVEL="Vertical velocity (pressure) [Pa/s]", 67500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
357.0, 151530994, 2, UGRD="u-component of wind [m/s]", 67500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
358.0, 152147426, 2, VGRD="v-component of wind [m/s]", 67500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
359.0, 152754188, 2, ABSV="Absolute vorticity [1/s]", 67500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
360.0, 153271612, 2, CLWMR="Cloud mixing ratio [kg/kg]", 67500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
361.0, 153338316, 2, CIMIXR="Cloud Ice Mixing Ratio [kg/kg]", 67500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
362.0, 153371849, 2, RWMR="Rain mixing ratio [kg/kg]", 67500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
363.0, 153399026, 2, SNMR="Snow mixing ratio [kg/kg]", 67500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
364.0, 153595848, 2, GRLE="Graupel (snow pellets) [kg/kg]", 67500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
365.0, 153620678, 2, HGT="Geopotential height [gpm]", 70000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
366.0, 154355197, 2, TMP="Temperature [K]", 70000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
367.0, 154914333, 2, RH="Relative humidity [%]", 70000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
368.0, 155699816, 2, DPT="Dew point temperature [K]", 70000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
369.0, 156746164, 2, SPFH="Specific humidity [kg/kg]", 70000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
370.0, 157760239, 2, VVEL="Vertical velocity (pressure) [Pa/s]", 70000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
371.0, 158101412, 2, UGRD="u-component of wind [m/s]", 70000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
372.0, 158721327, 2, VGRD="v-component of wind [m/s]", 70000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
373.0, 159331158, 2, ABSV="Absolute vorticity [1/s]", 70000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
374.0, 159860258, 2, CLWMR="Cloud mixing ratio [kg/kg]", 70000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
375.0, 159933944, 2, CIMIXR="Cloud Ice Mixing Ratio [kg/kg]", 70000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
376.0, 159943089, 2, RWMR="Rain mixing ratio [kg/kg]", 70000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
377.0, 159977491, 2, SNMR="Snow mixing ratio [kg/kg]", 70000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
378.0, 160177132, 2, GRLE="Graupel (snow pellets) [kg/kg]", 70000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
379.0, 160201726, 2, HGT="Geopotential height [gpm]", 72500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
380.0, 160936252, 2, TMP="Temperature [K]", 72500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
381.0, 161503873, 2, RH="Relative humidity [%]", 72500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
382.0, 162293242, 2, DPT="Dew point temperature [K]", 72500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
383.0, 163332640, 2, SPFH="Specific humidity [kg/kg]", 72500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
384.0, 164376607, 2, VVEL="Vertical velocity (pressure) [Pa/s]", 72500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
385.0, 164727543, 2, UGRD="u-component of wind [m/s]", 72500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
386.0, 165349275, 2, VGRD="v-component of wind [m/s]", 72500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
387.0, 165962454, 2, ABSV="Absolute vorticity [1/s]", 72500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
388.0, 166486784, 2, CLWMR="Cloud mixing ratio [kg/kg]", 72500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
389.0, 166570313, 2, CIMIXR="Cloud Ice Mixing Ratio [kg/kg]", 72500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
390.0, 166579214, 2, RWMR="Rain mixing ratio [kg/kg]", 72500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
391.0, 166618329, 2, SNMR="Snow mixing ratio [kg/kg]", 72500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
392.0, 166814949, 2, GRLE="Graupel (snow pellets) [kg/kg]", 72500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
393.0, 166839299, 2, HGT="Geopotential height [gpm]", 75000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
394.0, 167576228, 2, TMP="Temperature [K]", 75000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
395.0, 168139692, 2, RH="Relative humidity [%]", 75000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
396.0, 168936315, 2, DPT="Dew point temperature [K]", 75000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
397.0, 169988514, 2, SPFH="Specific humidity [kg/kg]", 75000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
398.0, 171067635, 2, VVEL="Vertical velocity (pressure) [Pa/s]", 75000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
399.0, 171428244, 2, UGRD="u-component of wind [m/s]", 75000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
400.0, 172052651, 2, VGRD="v-component of wind [m/s]", 75000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
